,CodaViolation,Condition,Item,OnsetViolation,PageType,ReactionTime,Response,Subject,TrialNumber,Version,Vowel,YesPosition
6746,1,best,frotion,1,Catch,1629,1,A2R2YZTSME1K3F,18,1,,1
6747,1,best,bressic,1,Catch,2315,1,A2R2YZTSME1K3F,19,1,,0
6748,1,GB,drefsh,0,Test,1720,0,A2R2YZTSME1K3F,20,1,e,1
6749,1,best,merly,1,Catch,1551,1,A2R2YZTSME1K3F,21,1,,0
6750,0,BG,dlep,1,Test,1640,0,A2R2YZTSME1K3F,22,1,e,1
6751,1,worst,wlramr,1,Catch,1945,0,A2R2YZTSME1K3F,23,1,,1
6752,1,worst,krlisg,1,Catch,1248,0,A2R2YZTSME1K3F,24,1,,1
6753,1,worst,psatrl,1,Catch,1484,0,A2R2YZTSME1K3F,25,1,,1
6754,0,GG,brizz,0,Test,1392,1,A2R2YZTSME1K3F,26,1,i,0
6755,1,BB,zbofk,1,Test,1326,0,A2R2YZTSME1K3F,27,1,o,1
6756,1,BB,lrid,1,Test,1764,0,A2R2YZTSME1K3F,28,1,i,0
6757,0,BG,zgoom,1,Test,1258,0,A2R2YZTSME1K3F,29,1,oo,0
6758,1,BB,vnathk,1,Test,1258,0,A2R2YZTSME1K3F,30,1,a,0
6759,0,BG,thmot,1,Test,1213,0,A2R2YZTSME1K3F,31,1,o,0
6760,1,worst,lbifth,1,Catch,1382,0,A2R2YZTSME1K3F,32,1,,0
6761,1,GB,plav,0,Test,1224,0,A2R2YZTSME1K3F,33,1,a,1
6762,1,BB,shnoz,1,Test,1135,0,A2R2YZTSME1K3F,34,1,o,1
6763,1,GB,krathp,0,Test,1326,0,A2R2YZTSME1K3F,35,1,a,1
6764,0,GG,stoo,0,Test,1247,1,A2R2YZTSME1K3F,36,1,oo,1
6765,0,BG,vre,1,Test,1460,0,A2R2YZTSME1K3F,37,1,e,0
6920,1,GB,drefsh,0,Test,22592,0,A2RVEG53L48BAE,2,1,e,0
6921,1,BB,lrid,1,Test,25236,1,A2RVEG53L48BAE,3,1,i,1
6922,0,BG,dlep,1,Test,2367,0,A2RVEG53L48BAE,4,1,e,0
6923,0,BG,fnooz,1,Test,3364,0,A2RVEG53L48BAE,5,1,oo,0
6924,0,BG,thmot,1,Test,2111,0,A2RVEG53L48BAE,6,1,o,0
6925,1,BB,zbofk,1,Test,2528,0,A2RVEG53L48BAE,7,1,o,0
6926,0,GG,skrep,0,Test,2625,1,A2RVEG53L48BAE,8,1,e,1
6927,1,best,dellous,1,Catch,2254,1,A2RVEG53L48BAE,9,1,,1
6928,1,worst,krlisg,1,Catch,3003,0,A2RVEG53L48BAE,10,1,,0
6929,0,BG,vre,1,Test,4178,0,A2RVEG53L48BAE,11,1,e,1
6930,1,BB,shlashk,1,Test,3092,0,A2RVEG53L48BAE,12,1,a,0
6931,1,best,claffer,1,Catch,1879,1,A2RVEG53L48BAE,13,1,,0
6932,1,BB,vnathk,1,Test,2571,0,A2RVEG53L48BAE,14,1,a,0
6933,1,GB,swukp,0,Test,2902,0,A2RVEG53L48BAE,15,1,u,1
6934,0,BG,shkun,1,Test,5652,0,A2RVEG53L48BAE,16,1,u,1
6935,1,worst,tmoz,1,Catch,2037,0,A2RVEG53L48BAE,17,1,,0
6936,1,worst,psatrl,1,Catch,4104,0,A2RVEG53L48BAE,18,1,,0
6937,0,GG,brizz,0,Test,2314,1,A2RVEG53L48BAE,19,1,i,1
6938,0,GG,glid,0,Test,1883,1,A2RVEG53L48BAE,20,1,i,0
6939,1,GB,smen,0,Test,2753,0,A2RVEG53L48BAE,21,1,e,1
6940,0,GG,stoo,0,Test,1760,1,A2RVEG53L48BAE,22,1,oo,1
6941,1,GB,prumth,0,Test,3580,0,A2RVEG53L48BAE,23,1,u,0
6942,1,GB,krathp,0,Test,2187,0,A2RVEG53L48BAE,24,1,a,0
6943,0,GG,snock,0,Test,1831,1,A2RVEG53L48BAE,25,1,o,1
6944,1,worst,zgdivl,1,Catch,1724,0,A2RVEG53L48BAE,26,1,,1
6945,1,best,frotion,1,Catch,2332,1,A2RVEG53L48BAE,27,1,,0
6946,1,BB,shnoz,1,Test,3843,0,A2RVEG53L48BAE,28,1,o,0
6947,1,best,bressic,1,Catch,1759,1,A2RVEG53L48BAE,29,1,,0
6948,1,worst,wlramr,1,Catch,2070,0,A2RVEG53L48BAE,30,1,,1
6949,1,best,spellion,1,Catch,1950,1,A2RVEG53L48BAE,31,1,,0
6950,0,GG,strool,0,Test,1654,1,A2RVEG53L48BAE,32,1,oo,0
6951,1,best,merly,1,Catch,1942,1,A2RVEG53L48BAE,33,1,,1
6952,1,worst,lbifth,1,Catch,1931,0,A2RVEG53L48BAE,34,1,,0
6953,1,GB,plav,0,Test,2285,0,A2RVEG53L48BAE,35,1,a,0
6954,0,BG,zgoom,1,Test,2430,0,A2RVEG53L48BAE,36,1,oo,1
6955,1,BB,znitp,1,Test,1638,0,A2RVEG53L48BAE,37,1,i,0
7001,1,best,frotion,1,Catch,4851,1,A2SBN6V55I5K4I,2,2,,0
7002,1,best,merly,1,Catch,2610,1,A2SBN6V55I5K4I,3,2,,0
7003,1,best,claffer,1,Catch,4695,1,A2SBN6V55I5K4I,4,2,,1
7004,1,BB,shkuzv,1,Test,2759,0,A2SBN6V55I5K4I,5,2,u,0
7005,0,BG,zduss,1,Test,1758,0,A2SBN6V55I5K4I,6,2,u,0
7006,0,GG,skaff,0,Test,2749,1,A2SBN6V55I5K4I,7,2,a,1
7007,1,best,dellous,1,Catch,2732,1,A2SBN6V55I5K4I,8,2,,1
7008,1,GB,glishf,0,Test,2058,0,A2SBN6V55I5K4I,9,2,i,0
7009,0,BG,tlag,1,Test,2937,1,A2SBN6V55I5K4I,10,2,a,0
7010,0,GG,spog,0,Test,1936,1,A2SBN6V55I5K4I,11,2,o,0
7011,0,BG,fmeck,1,Test,3372,0,A2SBN6V55I5K4I,12,2,e,1
7012,1,worst,krlisg,1,Catch,1931,0,A2SBN6V55I5K4I,13,2,,1
7013,0,BG,thnuff,1,Test,2897,1,A2SBN6V55I5K4I,14,2,u,0
7014,1,worst,wlramr,1,Catch,2120,0,A2SBN6V55I5K4I,15,2,,1
7015,1,GB,stroothf,0,Test,3512,1,A2SBN6V55I5K4I,16,2,oo,0
7016,0,BG,vlat,1,Test,1738,1,A2SBN6V55I5K4I,17,2,a,1
7017,1,best,spellion,1,Catch,1625,1,A2SBN6V55I5K4I,18,2,,0
7018,1,GB,snopk,0,Test,1780,0,A2SBN6V55I5K4I,19,2,o,1
7019,1,best,bressic,1,Catch,1732,1,A2SBN6V55I5K4I,20,2,,1
7020,1,BB,dlefp,1,Test,1654,0,A2SBN6V55I5K4I,21,2,e,1
7021,0,GG,bloss,0,Test,1661,1,A2SBN6V55I5K4I,22,2,o,0
7022,1,GB,skrebg,0,Test,1796,0,A2SBN6V55I5K4I,23,2,e,1
7023,1,worst,tmoz,1,Catch,2008,0,A2SBN6V55I5K4I,24,2,,0
7024,1,BB,zgooshp,1,Test,1608,0,A2SBN6V55I5K4I,25,2,oo,0
7025,0,BG,shtell,1,Test,2013,1,A2SBN6V55I5K4I,26,2,e,1
7026,1,worst,zgdivl,1,Catch,1419,0,A2SBN6V55I5K4I,27,2,,0
7027,0,GG,frim,0,Test,1501,1,A2SBN6V55I5K4I,28,2,i,1
7028,1,worst,lbifth,1,Catch,2397,0,A2SBN6V55I5K4I,29,2,,0
7029,1,GB,stoosf,0,Test,3867,0,A2SBN6V55I5K4I,30,2,oo,1
7030,0,GG,shrin,0,Test,1443,1,A2SBN6V55I5K4I,31,2,i,1
7031,1,BB,thmog,1,Test,2660,0,A2SBN6V55I5K4I,32,2,o,1
7032,1,worst,psatrl,1,Catch,2533,0,A2SBN6V55I5K4I,33,2,,0
7033,1,BB,fnoozg,1,Test,1836,0,A2SBN6V55I5K4I,34,2,oo,0
7034,1,BB,vremg,1,Test,2297,0,A2SBN6V55I5K4I,35,2,e,0
7035,1,GB,brivg,0,Test,2170,0,A2SBN6V55I5K4I,36,2,i,1
7036,0,GG,flad,0,Test,1399,1,A2SBN6V55I5K4I,37,2,a,1
7336,1,best,spellion,1,Catch,6053,0,A2UO3QJZNC2VOE,2,3,,0
7337,1,GB,frid,0,Test,1968,1,A2UO3QJZNC2VOE,3,3,i,1
7338,0,GG,throoz,0,Test,1307,1,A2UO3QJZNC2VOE,4,3,oo,1
7339,0,BG,hrool,1,Test,1151,0,A2UO3QJZNC2VOE,5,3,oo,0
7340,1,worst,wlramr,1,Catch,1003,0,A2UO3QJZNC2VOE,6,3,,0
7341,1,GB,shritp,0,Test,1217,1,A2UO3QJZNC2VOE,7,3,i,1
7342,1,BB,shtefsh,1,Test,4138,0,A2UO3QJZNC2VOE,8,3,e,1
7343,1,best,claffer,1,Catch,1517,0,A2UO3QJZNC2VOE,9,3,,1
7344,1,worst,tmoz,1,Catch,1986,0,A2UO3QJZNC2VOE,10,3,,1
7345,1,best,dellous,1,Catch,1290,1,A2UO3QJZNC2VOE,11,3,,0
7346,1,worst,lbifth,1,Catch,1038,1,A2UO3QJZNC2VOE,12,3,,0
7347,0,GG,splot,0,Test,1604,1,A2UO3QJZNC2VOE,13,3,o,0
7348,0,GG,grun,0,Test,1187,0,A2UO3QJZNC2VOE,14,3,u,1
7349,1,worst,krlisg,1,Catch,2062,1,A2UO3QJZNC2VOE,15,3,,0
7350,0,BG,shpizz,1,Test,1217,1,A2UO3QJZNC2VOE,16,3,i,0
7351,1,BB,vlathp,1,Test,19769,0,A2UO3QJZNC2VOE,17,3,a,1
7352,1,BB,thnukp,1,Test,1362,0,A2UO3QJZNC2VOE,18,3,u,1
7353,0,GG,troom,0,Test,2839,1,A2UO3QJZNC2VOE,19,3,oo,0
7354,1,GB,spoz,0,Test,1133,0,A2UO3QJZNC2VOE,20,3,o,0
7355,1,BB,tlav,1,Test,1166,0,A2UO3QJZNC2VOE,21,3,a,0
7356,1,best,merly,1,Catch,1807,1,A2UO3QJZNC2VOE,22,3,,1
7357,1,best,frotion,1,Catch,1656,1,A2UO3QJZNC2VOE,23,3,,0
7358,1,BB,zdumth,1,Test,1751,0,A2UO3QJZNC2VOE,24,3,u,1
7359,0,GG,klep,0,Test,1720,1,A2UO3QJZNC2VOE,25,3,e,0
7360,1,GB,flathk,0,Test,1268,0,A2UO3QJZNC2VOE,26,3,a,0
7361,0,BG,thloo,1,Test,1517,0,A2UO3QJZNC2VOE,27,3,oo,1
7362,1,BB,fmen,1,Test,1501,0,A2UO3QJZNC2VOE,28,3,e,0
7363,1,GB,skashk,0,Test,1273,0,A2UO3QJZNC2VOE,29,3,a,0
7364,0,BG,srid,1,Test,1119,0,A2UO3QJZNC2VOE,30,3,i,0
7365,0,GG,sle,0,Test,1402,1,A2UO3QJZNC2VOE,31,3,e,0
7366,1,best,bressic,1,Catch,16523,1,A2UO3QJZNC2VOE,32,3,,1
7367,0,BG,zmock,1,Test,3785,1,A2UO3QJZNC2VOE,33,3,o,1
7368,1,worst,zgdivl,1,Catch,1913,0,A2UO3QJZNC2VOE,34,3,,0
7369,1,worst,psatrl,1,Catch,1502,0,A2UO3QJZNC2VOE,35,3,,0
7370,1,GB,blofk,0,Test,1215,0,A2UO3QJZNC2VOE,36,3,o,0
7371,0,BG,vmep,1,Test,1627,0,A2UO3QJZNC2VOE,37,3,e,1
7877,0,BG,znin,1,Test,17363,0,A32QRY3NAE9PUD,2,0,i,0
7878,0,GG,smeck,0,Test,32180,0,A32QRY3NAE9PUD,3,0,e,1
7879,0,BG,lrim,1,Test,6287,1,A32QRY3NAE9PUD,4,0,i,0
7880,0,BG,shnog,1,Test,5545,0,A32QRY3NAE9PUD,5,0,o,1
7881,1,BB,shpivg,1,Test,3690,0,A32QRY3NAE9PUD,6,0,i,0
7882,1,GB,gruzv,0,Test,3640,0,A32QRY3NAE9PUD,7,0,u,1
7883,0,GG,plag,0,Test,3673,1,A32QRY3NAE9PUD,8,0,a,0
7884,1,GB,throozg,0,Test,3394,0,A32QRY3NAE9PUD,9,0,oo,1
7885,1,GB,trooshp,0,Test,3354,0,A32QRY3NAE9PUD,10,0,oo,1
7886,1,best,dellous,1,Catch,3266,1,A32QRY3NAE9PUD,11,0,,1
7887,0,BG,vnad,1,Test,4345,0,A32QRY3NAE9PUD,12,0,a,0
7888,1,BB,thloosf,1,Test,3410,0,A32QRY3NAE9PUD,13,0,oo,1
7889,1,best,spellion,1,Catch,3482,1,A32QRY3NAE9PUD,14,0,,1
7890,1,worst,tmoz,1,Catch,3090,0,A32QRY3NAE9PUD,15,0,,0
7891,1,worst,wlramr,1,Catch,3291,0,A32QRY3NAE9PUD,16,0,,0
7892,1,best,frotion,1,Catch,3258,1,A32QRY3NAE9PUD,17,0,,0
7893,1,BB,srishf,1,Test,5139,0,A32QRY3NAE9PUD,18,0,i,0
7894,0,BG,shlaff,1,Test,4226,1,A32QRY3NAE9PUD,19,0,a,1
7895,1,worst,krlisg,1,Catch,3706,0,A32QRY3NAE9PUD,20,0,,1
7896,1,worst,psatrl,1,Catch,3243,0,A32QRY3NAE9PUD,21,0,,0
7897,1,BB,zmopk,1,Test,3051,0,A32QRY3NAE9PUD,22,0,o,0
7898,1,best,bressic,1,Catch,3504,1,A32QRY3NAE9PUD,23,0,,0
7899,1,best,claffer,1,Catch,4749,1,A32QRY3NAE9PUD,24,0,,0
7900,1,GB,slemg,0,Test,2432,0,A32QRY3NAE9PUD,25,0,e,0
7901,1,worst,zgdivl,1,Catch,3501,0,A32QRY3NAE9PUD,26,0,,1
7902,0,GG,swuff,0,Test,3968,1,A32QRY3NAE9PUD,27,0,u,1
7903,0,BG,zboss,1,Test,2832,0,A32QRY3NAE9PUD,28,0,o,0
7904,1,GB,splog,0,Test,3777,0,A32QRY3NAE9PUD,29,0,o,0
7905,1,worst,lbifth,1,Catch,3035,0,A32QRY3NAE9PUD,30,0,,1
7906,1,GB,klefp,0,Test,2723,0,A32QRY3NAE9PUD,31,0,e,0
7907,1,best,merly,1,Catch,2162,1,A32QRY3NAE9PUD,32,0,,0
7908,1,BB,hroothf,1,Test,2387,0,A32QRY3NAE9PUD,33,0,oo,0
7909,0,GG,krat,0,Test,3514,1,A32QRY3NAE9PUD,34,0,a,1
7910,0,GG,pruss,0,Test,2666,1,A32QRY3NAE9PUD,35,0,u,0
7911,0,GG,drell,0,Test,2376,1,A32QRY3NAE9PUD,36,0,e,0
7912,1,BB,vmebg,1,Test,2323,0,A32QRY3NAE9PUD,37,0,e,0
8129,1,worst,lbifth,1,Catch,18384,0,A362USG95RFM3D,2,2,,0
8130,1,worst,wlramr,1,Catch,11315,0,A362USG95RFM3D,3,2,,0
8131,1,GB,skrebg,0,Test,11011,1,A362USG95RFM3D,4,2,e,0
8132,1,BB,fnoozg,1,Test,13124,0,A362USG95RFM3D,5,2,oo,1
8133,1,GB,brivg,0,Test,7485,0,A362USG95RFM3D,6,2,i,0
8134,1,GB,stroothf,0,Test,7272,0,A362USG95RFM3D,7,2,oo,1
8135,0,BG,shtell,1,Test,6314,1,A362USG95RFM3D,8,2,e,0
8136,0,BG,thnuff,1,Test,7807,0,A362USG95RFM3D,9,2,u,0
8137,0,BG,zduss,1,Test,7645,0,A362USG95RFM3D,10,2,u,0
8138,1,best,bressic,1,Catch,3635,1,A362USG95RFM3D,11,2,,1
8139,1,best,merly,1,Catch,6366,1,A362USG95RFM3D,12,2,,0
8140,1,BB,shkuzv,1,Test,3703,0,A362USG95RFM3D,13,2,u,1
8141,1,BB,vremg,1,Test,3329,0,A362USG95RFM3D,14,2,e,0
8142,1,worst,krlisg,1,Catch,4109,0,A362USG95RFM3D,15,2,,1
8143,1,GB,snopk,0,Test,2623,0,A362USG95RFM3D,16,2,o,0
8144,0,GG,spog,0,Test,4477,0,A362USG95RFM3D,17,2,o,1
8145,1,BB,thmog,1,Test,5145,0,A362USG95RFM3D,18,2,o,1
8146,1,worst,zgdivl,1,Catch,3037,0,A362USG95RFM3D,19,2,,1
8147,0,BG,vlat,1,Test,4243,0,A362USG95RFM3D,20,2,a,1
8148,1,worst,tmoz,1,Catch,3314,0,A362USG95RFM3D,21,2,,0
8149,1,worst,psatrl,1,Catch,8958,1,A362USG95RFM3D,22,2,,0
8150,1,GB,stoosf,0,Test,4996,0,A362USG95RFM3D,23,2,oo,0
8151,1,GB,glishf,0,Test,6550,0,A362USG95RFM3D,24,2,i,0
8152,1,best,claffer,1,Catch,5134,1,A362USG95RFM3D,25,2,,0
8153,0,GG,frim,0,Test,3656,1,A362USG95RFM3D,26,2,i,0
8154,0,GG,skaff,0,Test,2620,1,A362USG95RFM3D,27,2,a,1
8155,0,GG,flad,0,Test,4125,0,A362USG95RFM3D,28,2,a,0
8156,1,BB,zgooshp,1,Test,3282,0,A362USG95RFM3D,29,2,oo,1
8157,0,GG,shrin,0,Test,2956,1,A362USG95RFM3D,30,2,i,0
8158,1,best,dellous,1,Catch,5936,1,A362USG95RFM3D,31,2,,0
8159,1,best,spellion,1,Catch,6774,0,A362USG95RFM3D,32,2,,0
8160,0,BG,fmeck,1,Test,5721,0,A362USG95RFM3D,33,2,e,0
8161,1,best,frotion,1,Catch,2929,1,A362USG95RFM3D,34,2,,1
8162,0,GG,bloss,0,Test,3430,0,A362USG95RFM3D,35,2,o,0
8163,1,BB,dlefp,1,Test,1838,0,A362USG95RFM3D,36,2,e,1
8164,0,BG,tlag,1,Test,2991,0,A362USG95RFM3D,37,2,a,0
8263,0,BG,shlaff,1,Test,8803,0,A36C6T1Y7EO5JZ,2,0,a,0
8264,1,GB,slemg,0,Test,3499,0,A36C6T1Y7EO5JZ,3,0,e,0
8265,1,GB,trooshp,0,Test,2863,1,A36C6T1Y7EO5JZ,4,0,oo,1
8266,0,GG,pruss,0,Test,2157,1,A36C6T1Y7EO5JZ,5,0,u,0
8267,1,best,dellous,1,Catch,2308,1,A36C6T1Y7EO5JZ,6,0,,0
8268,1,GB,klefp,0,Test,2673,0,A36C6T1Y7EO5JZ,7,0,e,1
8269,0,GG,plag,0,Test,1878,1,A36C6T1Y7EO5JZ,8,0,a,1
8270,1,best,claffer,1,Catch,1561,1,A36C6T1Y7EO5JZ,9,0,,1
8271,0,GG,krat,0,Test,1931,1,A36C6T1Y7EO5JZ,10,0,a,0
8272,0,GG,drell,0,Test,1717,1,A36C6T1Y7EO5JZ,11,0,e,0
8273,1,GB,gruzv,0,Test,1647,0,A36C6T1Y7EO5JZ,12,0,u,0
8274,0,BG,shnog,1,Test,2143,0,A36C6T1Y7EO5JZ,13,0,o,0
8275,0,BG,vnad,1,Test,1773,0,A36C6T1Y7EO5JZ,14,0,a,1
8276,1,BB,vmebg,1,Test,2425,0,A36C6T1Y7EO5JZ,15,0,e,0
8277,0,GG,smeck,0,Test,1655,1,A36C6T1Y7EO5JZ,16,0,e,0
8278,0,BG,lrim,1,Test,1696,1,A36C6T1Y7EO5JZ,17,0,i,0
8279,1,BB,shpivg,1,Test,1337,0,A36C6T1Y7EO5JZ,18,0,i,0
8280,0,GG,swuff,0,Test,1448,1,A36C6T1Y7EO5JZ,19,0,u,0
8281,1,best,bressic,1,Catch,1586,1,A36C6T1Y7EO5JZ,20,0,,1
8282,1,best,frotion,1,Catch,1957,1,A36C6T1Y7EO5JZ,21,0,,1
8283,1,worst,lbifth,1,Catch,1576,0,A36C6T1Y7EO5JZ,22,0,,0
8284,1,BB,thloosf,1,Test,2118,0,A36C6T1Y7EO5JZ,23,0,oo,0
8285,1,worst,psatrl,1,Catch,1803,0,A36C6T1Y7EO5JZ,24,0,,0
8286,1,worst,zgdivl,1,Catch,1767,0,A36C6T1Y7EO5JZ,25,0,,1
8287,1,GB,splog,0,Test,2434,0,A36C6T1Y7EO5JZ,26,0,o,0
8288,0,BG,znin,1,Test,1713,0,A36C6T1Y7EO5JZ,27,0,i,0
8289,1,best,spellion,1,Catch,1613,1,A36C6T1Y7EO5JZ,28,0,,0
8290,1,worst,wlramr,1,Catch,2063,0,A36C6T1Y7EO5JZ,29,0,,0
8291,1,best,merly,1,Catch,1513,1,A36C6T1Y7EO5JZ,30,0,,1
8292,1,BB,zmopk,1,Test,2045,0,A36C6T1Y7EO5JZ,31,0,o,1
8293,0,BG,zboss,1,Test,2089,0,A36C6T1Y7EO5JZ,32,0,o,0
8294,1,worst,tmoz,1,Catch,2760,0,A36C6T1Y7EO5JZ,33,0,,1
8295,1,BB,srishf,1,Test,2270,1,A36C6T1Y7EO5JZ,34,0,i,0
8296,1,GB,throozg,0,Test,2088,0,A36C6T1Y7EO5JZ,35,0,oo,1
8297,1,BB,hroothf,1,Test,2041,0,A36C6T1Y7EO5JZ,36,0,oo,1
8298,1,worst,krlisg,1,Catch,2141,1,A36C6T1Y7EO5JZ,37,0,,0
8352,1,best,dellous,1,Catch,9137,0,A36KDWI1CGJFFA,2,3,,1
8353,0,GG,troom,0,Test,3564,0,A36KDWI1CGJFFA,3,3,oo,1
8354,1,GB,spoz,0,Test,3443,0,A36KDWI1CGJFFA,4,3,o,1
8355,0,GG,grun,0,Test,3340,0,A36KDWI1CGJFFA,5,3,u,1
8356,1,GB,blofk,0,Test,2475,0,A36KDWI1CGJFFA,6,3,o,1
8357,1,GB,skashk,0,Test,5120,0,A36KDWI1CGJFFA,7,3,a,0
8358,1,GB,flathk,0,Test,2662,0,A36KDWI1CGJFFA,8,3,a,0
8359,1,BB,tlav,1,Test,3660,0,A36KDWI1CGJFFA,9,3,a,1
8360,0,BG,shpizz,1,Test,3985,0,A36KDWI1CGJFFA,10,3,i,1
8361,1,BB,shtefsh,1,Test,6251,0,A36KDWI1CGJFFA,11,3,e,0
8362,0,GG,klep,0,Test,2150,0,A36KDWI1CGJFFA,12,3,e,1
8363,1,best,merly,1,Catch,7762,1,A36KDWI1CGJFFA,13,3,,1
8364,1,worst,tmoz,1,Catch,2548,0,A36KDWI1CGJFFA,14,3,,1
8365,0,GG,throoz,0,Test,3557,0,A36KDWI1CGJFFA,15,3,oo,0
8366,1,worst,zgdivl,1,Catch,2766,0,A36KDWI1CGJFFA,16,3,,1
8367,0,BG,srid,1,Test,3747,0,A36KDWI1CGJFFA,17,3,i,1
8368,1,GB,frid,0,Test,2694,0,A36KDWI1CGJFFA,18,3,i,0
8369,1,worst,lbifth,1,Catch,2593,0,A36KDWI1CGJFFA,19,3,,0
8370,1,BB,fmen,1,Test,2299,0,A36KDWI1CGJFFA,20,3,e,0
8371,1,best,claffer,1,Catch,3304,0,A36KDWI1CGJFFA,21,3,,0
8372,1,best,spellion,1,Catch,4381,0,A36KDWI1CGJFFA,22,3,,1
8373,0,BG,vmep,1,Test,2635,0,A36KDWI1CGJFFA,23,3,e,0
8374,0,BG,thloo,1,Test,2438,0,A36KDWI1CGJFFA,24,3,oo,1
8375,1,worst,psatrl,1,Catch,3381,0,A36KDWI1CGJFFA,25,3,,0
8376,0,BG,zmock,1,Test,2589,0,A36KDWI1CGJFFA,26,3,o,1
8377,1,BB,vlathp,1,Test,2166,0,A36KDWI1CGJFFA,27,3,a,0
8378,1,GB,shritp,0,Test,3008,0,A36KDWI1CGJFFA,28,3,i,0
8379,1,best,bressic,1,Catch,7287,0,A36KDWI1CGJFFA,29,3,,1
8380,0,BG,hrool,1,Test,2396,0,A36KDWI1CGJFFA,30,3,oo,0
8381,0,GG,sle,0,Test,1899,0,A36KDWI1CGJFFA,31,3,e,1
8382,1,BB,thnukp,1,Test,2078,0,A36KDWI1CGJFFA,32,3,u,0
8383,1,worst,wlramr,1,Catch,2615,0,A36KDWI1CGJFFA,33,3,,0
8384,1,worst,krlisg,1,Catch,2883,0,A36KDWI1CGJFFA,34,3,,0
8385,1,best,frotion,1,Catch,4693,0,A36KDWI1CGJFFA,35,3,,1
8386,1,BB,zdumth,1,Test,1936,0,A36KDWI1CGJFFA,36,3,u,0
8387,0,GG,splot,0,Test,2476,0,A36KDWI1CGJFFA,37,3,o,1
8441,0,GG,glid,0,Test,8744,0,A36XN3WT6D9WSM,2,1,i,0
8442,1,best,dellous,1,Catch,6698,1,A36XN3WT6D9WSM,3,1,,0
8443,0,GG,snock,0,Test,5571,0,A36XN3WT6D9WSM,4,1,o,0
8444,0,GG,strool,0,Test,3361,1,A36XN3WT6D9WSM,5,1,oo,1
8445,0,BG,zgoom,1,Test,2641,0,A36XN3WT6D9WSM,6,1,oo,1
8446,1,best,claffer,1,Catch,2889,1,A36XN3WT6D9WSM,7,1,,0
8447,0,BG,fnooz,1,Test,3627,0,A36XN3WT6D9WSM,8,1,oo,1
8448,0,BG,dlep,1,Test,3215,0,A36XN3WT6D9WSM,9,1,e,0
8449,1,best,merly,1,Catch,3076,1,A36XN3WT6D9WSM,10,1,,0
8450,1,BB,vnathk,1,Test,1977,0,A36XN3WT6D9WSM,11,1,a,1
8451,1,GB,plav,0,Test,2027,0,A36XN3WT6D9WSM,12,1,a,0
8452,1,best,spellion,1,Catch,1998,1,A36XN3WT6D9WSM,13,1,,1
8453,1,GB,prumth,0,Test,2651,0,A36XN3WT6D9WSM,14,1,u,0
8454,1,best,bressic,1,Catch,1957,1,A36XN3WT6D9WSM,15,1,,1
8455,1,GB,krathp,0,Test,2256,0,A36XN3WT6D9WSM,16,1,a,1
8456,0,GG,brizz,0,Test,1616,1,A36XN3WT6D9WSM,17,1,i,1
8457,1,worst,wlramr,1,Catch,1924,0,A36XN3WT6D9WSM,18,1,,1
8458,0,BG,shkun,1,Test,2515,0,A36XN3WT6D9WSM,19,1,u,1
8459,1,best,frotion,1,Catch,1877,1,A36XN3WT6D9WSM,20,1,,0
8460,1,GB,smen,0,Test,2204,0,A36XN3WT6D9WSM,21,1,e,0
8461,1,worst,psatrl,1,Catch,1850,0,A36XN3WT6D9WSM,22,1,,0
8462,1,worst,krlisg,1,Catch,2472,0,A36XN3WT6D9WSM,23,1,,1
8463,0,GG,stoo,0,Test,1922,1,A36XN3WT6D9WSM,24,1,oo,0
8464,0,BG,thmot,1,Test,1597,0,A36XN3WT6D9WSM,25,1,o,0
8465,1,GB,swukp,0,Test,1759,0,A36XN3WT6D9WSM,26,1,u,0
8466,1,worst,zgdivl,1,Catch,3471,0,A36XN3WT6D9WSM,27,1,,0
8467,1,worst,lbifth,1,Catch,1962,0,A36XN3WT6D9WSM,28,1,,0
8468,1,BB,znitp,1,Test,1745,0,A36XN3WT6D9WSM,29,1,i,1
8469,1,BB,shnoz,1,Test,2142,0,A36XN3WT6D9WSM,30,1,o,1
8470,1,worst,tmoz,1,Catch,1741,0,A36XN3WT6D9WSM,31,1,,0
8471,0,GG,skrep,0,Test,2494,1,A36XN3WT6D9WSM,32,1,e,0
8472,1,BB,lrid,1,Test,2335,0,A36XN3WT6D9WSM,33,1,i,1
8473,1,BB,zbofk,1,Test,1737,0,A36XN3WT6D9WSM,34,1,o,0
8474,0,BG,vre,1,Test,2823,1,A36XN3WT6D9WSM,35,1,e,1
8475,1,GB,drefsh,0,Test,2457,1,A36XN3WT6D9WSM,36,1,e,1
8476,1,BB,shlashk,1,Test,3394,1,A36XN3WT6D9WSM,37,1,a,1
8559,0,GG,grun,0,Test,6066,1,A38BPA6LLVQCN,2,3,u,0
8560,1,worst,tmoz,1,Catch,2614,0,A38BPA6LLVQCN,3,3,,0
8561,1,best,claffer,1,Catch,2466,1,A38BPA6LLVQCN,4,3,,1
8562,1,BB,fmen,1,Test,1852,0,A38BPA6LLVQCN,5,3,e,1
8563,1,worst,lbifth,1,Catch,1965,0,A38BPA6LLVQCN,6,3,,0
8564,1,GB,frid,0,Test,4834,0,A38BPA6LLVQCN,7,3,i,0
8565,1,best,merly,1,Catch,1604,1,A38BPA6LLVQCN,8,3,,0
8566,1,worst,wlramr,1,Catch,2507,0,A38BPA6LLVQCN,9,3,,0
